цена,комнат,площадь,жилая_площадь,площадь_кухни,этаж,этажность_дома,тип_рынка,отделка,регион,станция_метро,минут_до_метро
11554894.0,2.0,43.01,23.9,10.2,7.0,15,Новостройка,Косметический ремонт,Москва,Варшавская,6.0
24938320.0,4.0,109.04,57.3,15.7,2.0,15,Новостройка,Евроремонт,Москва,Варшавская,6.0
11174348.0,2.0,42.97,23.9,10.2,3.0,15,Новостройка,Косметический ремонт,Москва,Варшавская,6.0
11370887.0,2.0,44.36,24.6,10.3,3.0,15,Новостройка,Косметический ремонт,Москва,Варшавская,6.0
16172289.0,3.0,66.09,35.5,12.1,3.0,15,Новостройка,Косметический ремонт,Москва,Варшавская,6.0
11259410.0,2.0,44.36,24.6,10.3,3.0,15,Новостройка,Косметический ремонт,Москва,Варшавская,6.0
11484582.0,2.0,44.36,24.6,10.3,3.0,15,Новостройка,Косметический ремонт,Москва,Варшавская,6.0
20123420.0,3.0,74.15,39.6,12.8,2.0,10,Новостройка,Евроремонт,Москва,Каширская,6.0
20552300.0,3.0,110.2,52.2,18.1,9.0,22,Новостройка,Евроремонт,Москва,Аннино,7.0
20848100.0,3.0,110.6,52.4,18.6,13.0,22,Новостройка,Евроремонт,Москва,Аннино,7.0
13640000.0,2.0,80.0,43.2,10.3,3.0,22,Новостройка,Косметический ремонт,Москва,Аннино,7.0
12768000.0,2.0,79.8,43.2,10.3,5.0,22,Новостройка,Косметический ремонт,Москва,Аннино,7.0
14059200.0,2.0,80.8,43.8,10.2,10.0,22,Новостройка,Косметический ремонт,Москва,Аннино,7.0
14565600.0,2.0,81.6,44.0,10.7,19.0,22,Новостройка,Косметический ремонт,Москва,Аннино,7.0
14611800.0,2.0,85.2,40.9,11.5,5.0,22,Новостройка,Косметический ремонт,Москва,Аннино,7.0
13906000.0,2.0,81.8,44.5,10.5,20.0,22,Новостройка,Косметический ремонт,Москва,Аннино,7.0
14059200.0,2.0,80.8,43.9,10.3,10.0,22,Новостройка,Косметический ремонт,Москва,Аннино,7.0
12096000.0,2.0,75.6,30.1,10.4,4.0,22,Новостройка,Косметический ремонт,Москва,Аннино,7.0
13348000.0,2.0,75.2,39.8,10.6,17.0,22,Новостройка,Косметический ремонт,Москва,Аннино,7.0
14450000.0,2.0,85.0,41.2,11.4,2.0,22,Новостройка,Косметический ремонт,Москва,Аннино,7.0
13192000.0,2.0,77.6,30.2,11.3,20.0,22,Новостройка,Косметический ремонт,Москва,Аннино,7.0
5921580.0,1.0,36.78,14.0,10.0,11.0,17,Новостройка,Косметический ремонт,Московская область,Котельники,9.0
6071913.0,2.0,52.5,28.7,11.0,5.0,15,Новостройка,Косметический ремонт,Московская область,Бутово,6.0
5428951.0,2.0,35.48,20.1,9.6,6.0,15,Новостройка,Косметический ремонт,Московская область,Бутово,6.0
5784514.0,1.0,38.71,21.7,9.8,1.0,15,Новостройка,Косметический ремонт,Московская область,Бутово,6.0
5672134.0,1.0,37.7,21.2,9.8,2.0,15,Новостройка,Косметический ремонт,Московская область,Бутово,6.0
6133733.0,2.0,54.73,29.8,11.2,5.0,15,Новостройка,Косметический ремонт,Московская область,Бутово,6.0
9079235.0,4.0,67.72,47.1,5.0,8.0,20,Новостройка,Косметический ремонт,Московская область,Красногвардейская,11.0
5017225.0,1.0,36.14,11.5,9.8,8.0,20,Новостройка,Косметический ремонт,Московская область,Красногвардейская,11.0
6340788.0,3.0,51.5,31.6,7.1,16.0,20,Новостройка,Косметический ремонт,Московская область,Красногвардейская,11.0
6530666.0,3.0,51.13,32.1,6.5,4.0,14,Новостройка,Косметический ремонт,Московская область,Жулебино,14.0
4584568.0,1.0,31.81,14.1,10.0,8.0,14,Новостройка,Косметический ремонт,Московская область,Жулебино,14.0
3548467.0,0.0,21.56,10.5,4.2,9.0,14,Новостройка,Косметический ремонт,Московская область,Жулебино,14.0
6872592.0,2.0,57.06,29.8,12.1,3.0,14,Новостройка,Косметический ремонт,Московская область,Жулебино,13.0
6311690.0,3.0,51.5,31.6,7.1,14.0,20,Новостройка,Косметический ремонт,Московская область,Красногвардейская,11.0
15100120.0,2.0,48.45,26.6,10.6,6.0,10,Новостройка,Косметический ремонт,Москва,Каширская,4.0
2712735.0,0.0,23.43,14.0,8.6,17.0,20,Новостройка,Косметический ремонт,Московская область,Красногвардейская,13.0
2677590.0,0.0,23.43,14.0,8.6,12.0,20,Новостройка,Косметический ремонт,Московская область,Красногвардейская,14.0
11200000.0,2.0,64.94,33.9,11.4,8.0,13,Новостройка,Косметический ремонт,Москва,Царицыно,4.0
28458500.0,4.0,121.1,55.6,13.6,20.0,25,Новостройка,Евроремонт,Москва,Курьяново,7.0
10375597.0,3.0,78.81,42.7,16.4,11.0,14,Новостройка,Косметический ремонт,Московская область,Жулебино,14.0
6691227.0,2.0,50.37,27.1,9.1,14.0,14,Новостройка,Косметический ремонт,Московская область,Жулебино,13.0
6507504.0,3.0,58.17,39.4,5.5,4.0,20,Новостройка,Косметический ремонт,Московская область,Красногвардейская,16.0
7804452.0,2.0,62.31,25.0,20.5,7.0,14,Новостройка,Косметический ремонт,Московская область,Жулебино,14.0
3900000.0,1.0,30.28,10.1,12.3,9.0,14,Новостройка,Косметический ремонт,Московская область,Зябликово,17.0
7450000.0,1.0,35.5,10.1,16.9,5.0,14,Новостройка,Косметический ремонт,Московская область,Жулебино,6.0
5500000.0,0.0,19.8,9.5,5.0,10.0,14,Новостройка,Косметический ремонт,Московская область,Жулебино,9.0
5784870.0,1.0,36.4,20.5,9.7,8.0,14,Новостройка,Косметический ремонт,Московская область,Зябликово,9.0
5697360.0,1.0,34.74,12.0,9.0,4.0,17,Новостройка,Косметический ремонт,Московская область,Котельники,9.0
8536053.0,3.0,62.91,36.4,10.2,10.0,20,Новостройка,Косметический ремонт,Московская область,Красногвардейская,12.0
4559628.0,2.0,33.87,19.8,6.0,16.0,20,Новостройка,Косметический ремонт,Московская область,Красногвардейская,11.0
7040683.0,2.0,55.76,30.0,13.7,3.0,20,Новостройка,Косметический ремонт,Московская область,Красногвардейская,12.0
7997352.0,3.0,56.19,37.5,5.4,14.0,14,Новостройка,Косметический ремонт,Московская область,Жулебино,14.0
5720647.0,1.0,35.43,14.9,9.4,11.0,14,Новостройка,Косметический ремонт,Московская область,Жулебино,13.0
17800000.0,3.0,79.53,44.0,20.0,6.0,10,Новостройка,Евроремонт,Москва,Каширская,4.0
11800000.0,1.0,43.13,16.0,18.0,6.0,10,Новостройка,Косметический ремонт,Москва,Каширская,4.0
6595122.0,3.0,59.14,38.2,6.4,11.0,20,Новостройка,Косметический ремонт,Московская область,Красногвардейская,16.0
12144800.0,3.0,79.9,41.6,17.0,8.0,17,Новостройка,Косметический ремонт,Московская область,Котельники,8.0
3900000.0,0.0,23.8,11.5,5.0,5.0,22,Новостройка,Косметический ремонт,Московская область,Аннино,7.0
6238344.0,1.0,42.6,23.7,10.2,7.0,20,Новостройка,Косметический ремонт,Московская область,Красногвардейская,5.0
